image_id,preprocess_ms,inference_ms,postprocess_ms,total_ms,nms_included_in_postprocess,memory_transfer_included,providers_enabled
474078,4.13752900021791,297.29157499969006,4.542669001239119,305.97212400061835,True,False,CPUExecutionProvider
872,9.348169000077178,299.80975999933435,4.314970999985235,313.4740519999468,True,False,CPUExecutionProvider
32038,5.842927001140197,277.40738000102283,4.504836999331019,287.755665000077,True,False,CPUExecutionProvider
261732,7.023430000117514,271.8902649994561,4.449844000191661,283.36404000037874,True,False,CPUExecutionProvider
12120,7.40595699971891,351.13951499988616,4.691957999966689,363.23796100077743,True,False,CPUExecutionProvider
346638,6.908625000505708,275.355153999044,4.346851001173491,286.6115520009771,True,False,CPUExecutionProvider
306139,7.555847998446552,251.64571499954036,4.794901000423124,263.996944999235,True,False,CPUExecutionProvider
534601,5.852083000718267,306.1504140005127,4.3602059995464515,316.36307400003716,True,False,CPUExecutionProvider
288391,7.375590999799897,271.9906069996796,4.358574000434601,283.7253130001045,True,False,CPUExecutionProvider
564091,6.556203999934951,322.6716249992023,4.393989000163856,333.6222590005491,True,False,CPUExecutionProvider
531771,4.266291000021738,271.8575790004252,4.4438639997679275,280.5681040008494,True,False,CPUExecutionProvider
280930,5.3989940006431425,290.6499300006544,4.496391000429867,300.5456860009872,True,False,CPUExecutionProvider
113867,8.14177699976426,323.9456560004328,4.447970999535755,336.53577500081155,True,False,CPUExecutionProvider
159282,3.8602890017500613,272.7374610003608,4.355286999270902,280.95354800097994,True,False,CPUExecutionProvider
97585,7.668730000659707,281.6935470000317,4.544161998637719,293.9070199990965,True,False,CPUExecutionProvider
349678,4.8772859991004225,295.2734219998092,4.377469000246492,304.5284879990504,True,False,CPUExecutionProvider
384136,6.981030999668292,311.0785399985616,4.418847000124515,322.4790189997293,True,False,CPUExecutionProvider
173057,4.907603000901872,339.71213699987857,4.68443399950047,349.3045049999637,True,False,CPUExecutionProvider
475572,6.464241998401121,340.4341009991185,12.764667000737973,359.6638309991249,True,False,CPUExecutionProvider
549136,15.453889000127674,266.2597870003083,4.305092999857152,286.01965099915105,True,False,CPUExecutionProvider
405691,7.710429001235752,401.5318269994168,13.033430001087254,422.2766880011477,True,False,CPUExecutionProvider
228214,16.754768999817315,319.03057700037607,4.459173000213923,340.2456509993499,True,False,CPUExecutionProvider
183709,6.949302000066382,361.48391800088575,13.041266000072937,381.47494700024254,True,False,CPUExecutionProvider
57672,11.812931999884313,366.3104110000859,5.179682999369106,383.30375799887406,True,False,CPUExecutionProvider
138639,8.336593000421999,391.29658700039727,16.38440399983665,416.0184249994927,True,False,CPUExecutionProvider
110884,15.322463001211872,299.7726980011066,4.549691999272909,319.64575500023784,True,False,CPUExecutionProvider
462614,4.93759900018631,272.35206899968034,4.602349999913713,281.8923380000342,True,False,CPUExecutionProvider
